"","Id","locus","no_miss","miss","perc_no_miss","perc_miss"
"395","clust_82_40","locus396",32,42,0.432432432432432,0.567567567567568
"396","clust_82_40","locus397",33,41,0.445945945945946,0.554054054054054
"397","clust_82_40","locus398",50,24,0.675675675675676,0.324324324324324
"398","clust_82_40","locus399",55,19,0.743243243243243,0.256756756756757
"399","clust_82_40","locus400",42,32,0.567567567567568,0.432432432432432
"400","clust_82_40","locus401",57,17,0.77027027027027,0.22972972972973
"401","clust_82_40","locus402",56,18,0.756756756756757,0.243243243243243
"402","clust_82_40","locus403",41,33,0.554054054054054,0.445945945945946
"403","clust_82_40","locus404",61,13,0.824324324324324,0.175675675675676
"404","clust_82_40","locus405",47,27,0.635135135135135,0.364864864864865
"405","clust_82_40","locus406",36,38,0.486486486486487,0.513513513513513
"406","clust_82_40","locus407",37,37,0.5,0.5
"407","clust_82_40","locus408",37,37,0.5,0.5
